"Data Source","WDI Database Archives",

"Last Updated Date","2020-10-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"New Caledonia","NCL","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1296.45005173343","1206.51479074781","1442.03378153368","1440.85507283277","1445.93563668727","1469.2827801913","1695.80636742171","1904.02000303507","1938.38707871936","1996.38761097603","2385.72312444702","2327.78101759275","2038.59246971611","1963.44059859257","1881.49070021961","1557.1130397448","1331.54474949176","1131.61581880349","1040.42346071282","938.73193741","","","","","","","",
"Nigeria","NGA","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1135.6284391507","931.738586595077","1101.4011827074","1176.30250343163","1310.61773693114","1505.72157560453","1504.969452097","1279.07071437937","1212.17168320302","1716.78089178803","1553.10444399356","1634.29841704087","1594.26914356025","1682.57647523644","1451.05344674923","1165.00803247903","1136.35972811108","980.528983672368","570.604207477205","427.47230252","","","","","","","",
"Nicaragua","NIC","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2898.1056145329","2664.4482611303","2200.89224431891","2216.98249928206","2060.43307076626","2405.6255367431","2572.39953230655","2595.63382059427","2950.98190682885","2891.1410099388","2955.30079696171","2729.22206141108","2631.86639541948","2467.25801410368","2654.76894732789","2458.5965309855","2062.4043847305","1660.53931992065","1214.28049157812","958.26575783","","","","","","","",
"Netherlands","NLD","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3196.93797336942","2978.02657158427","3051.76023961298","2886.5541905401","2822.04014036517","2838.59475068139","3014.73916549615","3123.14608372555","3388.74929971183","3329.79421721","3474.04249105804","4037.07525862529","3879.88722772277","3654.95517416377","3706.27873945908","3401.65124344754","2923.19056083514","2587.17447696932","1959.33787630657","1479.07609404","","","","","","","",
"High income: nonOECD","NOC","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1248.41612094414","1236.54434496918","1232.16841625415","1169.78281912183","1194.64868362564","1178.90593345979","1172.57182696924","1163.53199540572","1163.05111931927","1153.8623922114","1173.50398194737","1196.15460540671","1203.01585582598","1176.98075741202","1202.23929078087","1122.94915758421","1140.58824609951","955.656717677396","441.650160555113","112.995453914331","","","","","","","",
"Norway","NOR","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3690.48045573103","3668.65387661286","3611.53452496777","3635.83249246672","3642.28552228689","3657.36195685894","3943.23528802125","4117.62109288211","4376.79221492894","4369.57785070132","4372.23054768911","4169.16176230186","4015.20997803192","3775.24300901125","3779.69072122682","3472.67614306911","2968.62592175586","2634.1659232942","1961.82883673467","1453.37051899","","","","","","","",
"Nepal","NPL","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1191.72741750352","1181.03250613964","1203.76555653792","1738.97034890897","1351.09281774661","1114.92616377619","1345.23439042643","1471.36674326649","1435.56661797531","1398.41030077892","1442.38949962138","1695.79190578343","1727.39486893034","1775.32647549867","1809.85434789911","1689.7409251671","1610.66016674742","1264.67348221365","923.387043651708","685.5507261","","","","","","","",
"Nauru","NRU","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1403.57402775","1402.81238085","1410.521226","1423.7007651","1414.91820135","1394.50217025","1398.76850925","1400.75729565","1400.6510646","1374.46554195","1386.21640995","1392.31252215","1418.15681565","1423.8706239","1384.25823","1393.07249625","1391.309754","1404.0295092","1351.97741985","1293.04259775","","","","","","","",
"New Zealand","NZL","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3472.55424743819","3450.58996503017","3478.07827117197","3466.5700511113","3486.69661982005","3510.72386056981","3672.70563803981","3899.84816337167","4157.24377124509","4173.30183793495","4177.64829255051","3981.23581442542","3931.61736207856","3724.41939422693","3727.83791242194","3409.34216313965","2903.47537466783","2567.00856903352","1901.81338410459","1399.91492407","","","","","","","",
"High income: OECD","OEC","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1903.521951361","1884.84159166214","1838.89828644683","1801.72531715468","1796.10254477194","1775.68888106643","1950.27129844567","2060.61848995692","2260.91489958049","2285.45705784935","2287.90790382959","2111.03305650668","2004.39341086752","1854.34909221475","1874.54477767346","1640.65862244416","1249.19491679587","986.90512047989","492.947838812545","124.380994129607","","","","","","","",
"OECD members","OED","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2849.31848271174","2819.61387428651","2753.90320821698","2699.46064047648","2688.62801939136","2657.49468394464","2650.00662486108","2638.72430632817","2722.6849480381","2753.08205935296","2754.73810652659","2765.04372166368","2786.04511297298","2777.20646680012","2809.44767182489","2576.10929571544","2189.74075707615","1919.85996999477","1424.95265752825","1056.73545194691","","","","","","","",
"Oman","OMN","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3777.53924244432","3776.55077926885","3733.02203939947","3670.05498661638","3674.76293116206","3678.82814546815","3945.90383954513","4179.05847320702","4401.61234991922","4350.13219019388","4373.21056795329","4033.48092425306","3861.57046528081","3499.18544814997","3616.05186869857","3361.34648960311","2857.38958403705","2527.51210469891","1963.2854821172","1526.0215563","","","","","","","",
"Other small states","OSS","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2418.16399271615","2433.17122831728","2496.33036159662","2491.68615192571","2509.86763061807","2531.18299892019","2552.25561974913","2586.22932614078","2587.75153229396","2605.70200872077","2587.55874607205","2534.28731086767","2622.94045788266","2572.78670662839","2627.17788320979","2626.57296793496","2245.1833590856","2043.11866312334","1576.76693212177","1205.22604206871","","","","","","","",
"Pakistan","PAK","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1174.12603579706","1243.78219789789","1145.86751676992","926.447936451824","874.131816380287","973.687454642654","1001.27652845684","1423.01086509958","1242.59908166943","1319.60999232337","1247.7854315442","1265.15906625385","1242.2730356628","1235.53167268182","1294.54759462422","1327.27682937352","1059.55061899361","1099.91543497094","845.793332223381","597.56293615","","","","","","","",
"Panama","PAN","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3057.99475761878","2899.86559147676","3081.05849573451","3001.93623349239","2982.6181076378","3063.01263573944","3220.05616979691","3452.16460312521","3517.52109817557","3702.66143370572","3684.02151269673","3375.07847585837","3084.63786628518","3111.49350629272","3344.63200197044","2909.58008090775","2376.36926323583","2127.16363640364","1630.43792149177","1245.14907899","","","","","","","",
"Peru","PER","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2433.56864589392","2449.22840047012","2334.35718737817","2529.85213983856","2558.21749332965","2587.54431921638","2743.48915374846","2845.58787484315","3066.88054976388","3012.79483779836","3067.04696454019","2775.48194421945","2669.45009620285","2552.25030154368","2554.6188070124","2279.10996500112","1913.55616385265","1755.0139048963","1341.92770653871","1030.84985509","","","","","","","",
"Philippines","PHL","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1779.04809171472","1844.05187716665","1937.26144721501","1931.77131445041","1989.2207687331","2140.86828116084","2120.32557707831","2000.28640955101","2125.86167393377","2110.45580639366","2034.84539524141","1798.95913834899","1674.25735683306","1477.5164376856","1594.94108765668","1488.90710449304","1128.87627177214","1013.04666961595","730.399528217878","582.79692111","","","","","","","",
"Palau","PLW","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3392.78811397954","3463.81011384412","3430.82555587374","3229.40575979507","3125.25997402984","3082.83968060555","3819.45612041588","3821.53558274752","4142.22450741803","4190.23346107715","4051.40552668724","3853.27330399223","3639.62319066252","3370.07295461037","3291.64090085302","3052.67630526323","2543.12821911288","2303.80908170534","1672.70725552942","1230.8716176","","","","","","","",
"Papua New Guinea","PNG","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3766.39658529312","3821.08909326079","3646.58261297637","3741.09148607331","3708.25580377156","3678.2003352667","4095.24169944609","4161.65172142683","4476.05878132565","4535.79351934942","4382.54318136898","4018.94362199908","3684.3467328482","3435.16913487241","3282.60942848737","3055.77890231711","2765.04198486663","2510.45932422823","1871.85063110404","1381.8048001","","","","","","","",
"Poland","POL","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3280.08231352084","3302.48952628218","3238.07463310838","2942.26380002442","3200.83694725726","3151.35773021078","3451.16798027224","3558.17277166647","3669.22919269287","3596.1779163825","3627.09453146417","3477.95499289872","3366.0366180118","3215.39276986704","3213.27685764092","2933.12884218501","2466.23013983323","2151.47256829563","1621.12019140261","1206.72283846","","","","","","","",
"Pre-demographic dividend","PRE","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","441.500217395384","393.294521846928","429.277317091459","437.429127987573","483.41476796266","509.387354561556","546.47560332237","518.61530610579","491.812106462942","592.819878173224","577.993052907605","616.458931812622","602.63438267453","661.5460500366","627.636416146068","598.638822743829","644.55180476511","659.430658680369","634.692808810255","607.568912830821","","","","","","","",
"Puerto Rico","PRI","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dem. People's Rep. Korea","PRK","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","256.8","427.5","428","428","428","171.2","","","","","","","","","","","","","","","",
"Portugal","PRT","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2817.87749177297","2936.48789369674","2955.85693300342","3020.11322708044","3040.39485362948","3075.60225015785","3299.45869628611","3517.43680378194","3681.35228246325","3675.33183594863","3669.30410027919","3387.65031186202","3227.31274507795","2981.81152809101","3052.47844161681","2780.04519637003","2306.97252171626","1973.83250874993","1496.96490636977","1101.86697684","","","","","","","",
"Paraguay","PRY","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1618.29749492364","1853.86179677947","1770.41986758456","2025.62415929784","2010.13390877438","1796.49986242101","1675.55692304683","1669.11074875077","1758.72223586406","1896.62271483713","2085.75345457786","2049.3321852114","1985.77578099754","1832.01420570012","1840.81392960027","1466.89499925032","1375.66120707204","1348.36356476144","1005.24936918043","779.85327927","","","","","","","",
"West Bank and Gaza","PSE","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3389.54973101665","3380.47458697804","3406.3145745809","3390.59871529285","3357.14453967246","3434.9578985256","3448.07601735133","3451.94679623405","3449.37407847354","3432.76826883627","3474.48031652777","3427.4723647349","3364.36351712156","3366.57238448786","3299.03289113983","3323.01362942662","2793.23271564789","2463.93164917087","1845.37834176172","1352.48526061618","","","","","","","",
"Post-demographic dividend","PST","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","951.226244281634","940.188189702884","919.211323512449","901.001720002273","897.029685925429","886.931514692823","884.211793708276","880.238118419095","888.457967883229","898.337487548857","899.27308693365","904.119543854666","910.017948857953","926.399929347978","936.609956492961","937.50717224382","941.143462854054","932.850505203215","931.515040540916","932.280299283979","","","","","","","",
"French Polynesia","PYF","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2814.49210368192","3022.89592804724","3084.34885018541","2995.77361458358","3023.35322620448","3218.53931504703","3556.89909062353","3688.01003180574","4410.88344658693","4383.36579368555","4380.24706383897","4127.83886744362","3970.26310982374","3735.16832656915","3532.68864963239","3175.65911105437","2743.77670548803","2614.77120509063","1972.23176990795","1457.73867987","","","","","","","",
"Reunion","REU","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3311.72329248726","3228.29206311066","3473.46836666858","3266.73204564914","3443.10144473379","3518.80413096788","3719.1485885983","3886.01133929638","4370.75036207924","3925.861972803","4209.73750031907","3968.25348363088","3930.6084816648","3677.48505294247","3553.17978587935","3280.83143035136","2776.78321833441","2468.00347174959","1851.600219519","1366.86421478","","","","","","","",
"Russia","RUS","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3324.80417254667","3214.71662660565","3185.55226699135","2928.98599420684","2783.84730663728","2694.77404695331","2815.80443344718","2947.77777768706","3117.11015126909","3158.0022641333","3285.12208105944","3161.57053019236","3080.67311463419","2734.23633449031","2721.93884349367","2314.97740827886","1960.0000924418","1732.59063673129","1176.98457229266","887.44080289","","","","","","","",
"Rwanda","RWA","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1702.1052646204","1875.30944606744","1859.26707400564","2238.88404214894","2047.04084841487","1762.55904422277","2347.62406622352","2608.57604693196","2795.16503428075","2686.32549323681","2779.8237234293","2402.6333744252","2273.92036848949","2050.43782344618","1996.32209244324","1938.97633213999","1667.43790279443","1438.96967426145","999.362306005279","647.67295402","","","","","","","",
"South Asia","SAS","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1255.33835635031","1247.07428261307","1224.59368731143","1230.87384072795","1295.92135962266","1231.48491713537","1230.74779568582","1253.0784759397","1288.53091520654","1263.73665747731","1312.08180102786","1314.21753820579","1285.42631444101","1268.11301760929","1333.5143900054","1200.51208739222","1037.68181783209","934.681455136665","706.515127788905","530.923796625537","","","","","","","",
"Saudi Arabia","SAU","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2360.35336362825","2473.86749935395","2596.58597924494","2635.80701273069","3071.21993811175","3236.80851158992","3490.94893764152","3628.94092527794","3873.05184828208","3843.63868721627","3894.3024237046","3741.05896493758","3469.35754421974","2975.67390643973","2999.44632406591","2660.89438140489","2428.43195256621","2168.84239178058","1626.82237091742","1266.91612141","","","","","","","",
"Sudan","SDN","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","806.060812948124","1126.97027805627","972.606768869895","1046.49165761839","892.470334620994","1230.16470585382","1291.71913564484","1390.12172514682","1546.20314141693","1718.78280663191","1846.60314785084","1667.90922566325","1584.33805512276","1474.9879422907","1319.00585187953","1309.555785054","1084.63141827229","710.387984907791","502.131473246894","363.51845603","","","","","","","",
"Senegal","SEN","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1463.86059462444","1635.07477216985","1499.7538128632","1518.97200600849","1720.10576424165","1784.27086101133","1955.39953433003","1916.68135733053","2046.7477547368","1972.11164281896","2873.2116602975","2876.25414036303","2480.16035834994","2350.0414938985","2388.03777853589","2172.98528307656","1867.12824987182","1610.07940535661","1157.41250535261","881.14683424","","","","","","","",
"Singapore","SGP","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2432.52086731953","2196.54903893685","2171.61742674623","2420.94366848457","2339.90948868194","2024.03846436273","1840.75812957184","1781.46238841291","1951.19845428803","1711.87983550832","1526.97033567728","1435.53869295489","1359.63072318343","1385.56945388086","1606.40667240511","1411.30288166032","1178.45207374073","1120.35431997073","890.721995296868","709.54890581","","","","","","","",
"Solomon Islands","SLB","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4127.08157410176","4104.4705085925","4138.08104052913","4145.59434985177","4158.19927171554","4215.92323050742","4545.94326398766","4718.65744140513","4876.92708462562","4867.93651284546","4939.41059995661","4639.32144147816","4452.68274795594","4162.39637835084","4238.37655177637","3856.30186501825","3293.47927149343","2916.33588641916","2128.71684590988","1561.81395113","","","","","","","",
"Sierra Leone","SLE","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","742.877268134971","690.046686931598","783.312617922546","671.399293204173","891.264531281277","943.581618179166","1066.30600510974","1224.87991644836","1532.6395437773","1227.42664531806","1191.08893969914","911.196728718602","676.109865994799","632.87899438692","634.365352243298","781.681333871538","713.75483194114","539.763204834167","334.500908211367","288.77289326","","","","","","","",
"El Salvador","SLV","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1733.20475230768","1861.56068519189","1779.33286803568","1938.02701211084","1994.0749876798","2062.85266753047","2212.33652476585","2365.38974680256","2543.56011362981","2629.9107039043","2805.15995215711","3255.94783354918","2842.5297057392","2682.02444039152","2720.29834141743","2541.49375461671","2223.9004906109","1946.8374205694","1533.91553148561","1121.93032788","","","","","","","",
"San Marino","SMR","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3899.07650273291","3891.66398330314","3926.37984641836","3932.66480769969","3963.89227905928","3965.97573299844","4227.44335879504","4493.9605958248","4646.20974211296","4678.32002873402","4645.89522087693","4372.69980967484","4206.7366368211","3945.69902480105","3925.89548067646","3615.93167028689","3123.32343290836","2808.49058520601","2116.62421817765","1590.99311306","","","","","","","",
"Somalia","SOM","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","173.91304348","177.777777772","181.818181825","184.453227929","179.871520348","179.166666671","312.2989858","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3086.45141355583","3084.2588882144","3107.7801524682","3050.91551591378","3042.73473348348","3056.21942412313","3249.45322972225","3610.72731728635","3768.13496550912","3663.86677687527","3532.03518840318","3167.58821710378","2950.44074638514","2791.47472678196","2789.40514207739","2536.68903489506","2174.17138625909","1896.06650141324","1368.72106246082","1052.00669203","","","","","","","",
"Sub-Saharan Africa","SSA","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1697.37171417228","1588.96174999242","1654.73886158272","1637.34503215243","1712.54905570666","1787.78641862281","1924.0406531219","1967.21618284371","2034.932055607","2085.92022178282","2131.36226575695","2094.72083826677","2042.43750227599","1982.23555099292","1964.35470545937","1773.26912588043","1574.91972831167","1395.85139662265","1006.05654686732","723.183527753637","","","","","","","",
"South Sudan","SSD","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","534.314570786376","484.535235287721","581.211852643717","699.373816321079","1071.75773242342","810.277370950881","706.10809156","","","","","","","",
"Sub-Saharan Africa (all income levels)","SSF","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1698.83661130482","1590.39448155365","1656.42727278607","1638.99966278673","1714.49057569428","1790.00862624924","1801.94149584422","1769.87273442265","1763.09836311134","1804.60468148157","1843.7367261355","1933.47271744842","1964.68645521503","1986.51583670819","1972.96822527041","1778.94366222699","1578.64658280076","1399.18354335739","1008.28677749982","724.015267297784","","","","","","","",
"Small states","SST","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2402.04979397045","2421.80018440965","2442.80524655413","2452.30807723569","2423.73026024689","2449.30347098956","2427.52944550545","2518.90661514785","2487.19469874084","2512.45252235919","2478.97171611134","2470.95369229173","2492.58538975976","2474.35955048151","2528.41172851483","2561.32933224471","2168.05212922522","1965.47906716875","1507.8691218296","1149.3437043028","","","","","","","",
"Sao Tome and Principe","STP","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1545.78174149553","1191.97591247962","1527.51246429416","1722.52317640014","1984.03732093505","1834.80761353995","1817.79916417239","1978.13680876745","2799.15323353962","2611.24955967018","2865.98109951155","1897.94268583533","1586.2477539856","1345.34133208778","1646.4830197938","1696.38051370668","1425.99064721851","934.084373527542","797.766705802566","735.12395809","","","","","","","",
"Suriname","SUR","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2631.10613017721","2016.96253082775","2163.17144571916","2578.74728582075","2320.53321825162","2438.32531575207","2373.57251533753","2469.06906086347","2645.92522366618","2536.39922978285","2669.53964033531","2538.61146808561","2400.78003592171","2079.80054978021","2334.9108313585","2063.5888697275","1753.28549747283","1768.26897661919","1337.53043896699","878.96042378","","","","","","","",
"Slovak Republic","SVK","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3983.34585320731","3990.46003966976","4125.51187294032","4121.35158076671","4033.95698975899","3978.30220891364","4239.82501502876","4415.43364678164","4504.8500516314","3910.00191940358","3919.87115456881","3414.90064007238","3205.03166888272","3046.64064122912","2962.4182981213","2735.88186611306","2453.85403830635","2167.75097865668","1649.55608124861","1232.58753844","","","","","","","",
"Slovenia","SVN","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3496.69958183068","3428.32078150407","3375.88707157694","3398.4050638361","3404.60009812168","3330.42557276946","3518.72421382874","3667.41768869387","3774.12801530635","3848.30368674491","3820.27692589191","3610.51458155762","3446.1298816088","3311.74433590735","3301.76938836016","3031.66426406119","2571.79634484042","2250.007846944","1649.55775297141","1219.47538625","","","","","","","",
"Sweden","SWE","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3899.23897501307","3911.75819413597","3861.90243535487","3860.72576522212","3857.70279321245","3820.0636461737","3915.85091462539","4093.16365232957","4332.2528432653","4295.16971902404","4284.48648278419","4049.74057429103","3893.82001032386","3654.12187152688","3656.0671216215","3337.70038353083","2906.94257083744","2575.08363705783","1916.90371287492","1428.51713184","","","","","","","",
"Swaziland","SWZ","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2548.54317230761","2525.83808375712","2451.75358565123","2396.49621219888","2561.77446104583","2556.35440543122","2795.27415000157","2991.99149257671","3346.32342709138","3429.57348479839","3586.89088187313","3319.54143760577","3203.38438666806","3061.27348864409","3037.32040788301","2811.6378183837","2423.69617547859","2250.59375317921","1745.90206266474","1287.11888894","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"SUB-SAHARAN AFRICA (excl. Nigeria)","SXN","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3758.08488176165","3882.71716601056","3818.40710845217","3722.58328430645","3729.56534304325","3630.90575263022","3955.15811214719","4189.50984091088","4558.39139086668","4658.99165981297","4665.93111598389","4530.89523898216","4296.04333038021","4052.8879456008","4072.77820726718","3689.33959586129","3301.97634919577","2885.44970614077","2136.63577191126","1567.53699603","","","","","","","",
"Syrian Arab Republic","SYR","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1785.71428565725","1598.684210537","1594.93670876399","1722.22222226116","1726.74418597086","1820.2247190487","2122.073684308","2288.72054552807","2556.84387228903","2542.58552311546","2676.69498031143","2419.57404958873","2303.0984469894","2070.62310473151","2010.18819376732","1885.99999995328","1637.53083306211","1432.11465914514","1063.63708085574","787.26605736","","","","","","","",
"Turks and Caicos Islands","TCA","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1562.35728880354","1657.26405486526","1585.67826819314","1379.89204959313","1526.35178996643","1912.43351790148","1902.92541020525","1648.72152499389","2393.54177523949","2120.47493753674","2146.26153473875","1782.07122830044","1616.89758039544","1357.14436273725","1436.15278542637","1344.54921059938","1431.54377514761","1284.86717472349","1104.10413848784","929.04240287","","","","","","","",
